U,V,W,T_SONIC,CO2,H2O,SA_DIAG,GA_DIAG,T_CELL,T_CELL_IN,T_CELL_OUT,PRESS_CELL
-0.0583343,4.67442,-0.0839919,301.969,350.689,15.9057,3,8191,29.1225,31.3636,28.5622,96.8923
0.0447295,4.71745,-0.144183,301.973,350.735,15.901,4,8191,29.1474,31.3686,28.5921,96.8953
0.0146955,4.64595,-0.118748,301.936,350.882,15.9016,5,8191,29.1441,31.3525,28.5921,96.8882
0.0344434,4.67082,-0.0905726,301.933,350.803,15.8954,6,8191,29.1577,31.3511,28.6093,96.8874
0.00349535,4.69962,-0.146026,301.962,350.791,15.8926,7,8191,29.1362,31.3684,28.5782,96.8882
0.0970928,4.63437,-0.260868,302.065,350.795,15.895,8,8191,29.1247,31.3698,28.5634,96.8917
0.050902,4.70203,-0.308607,302.085,350.701,15.8948,9,8191,29.1379,31.3711,28.5796,96.8852
0.122444,4.71936,-0.166874,302.063,350.763,15.8935,10,8191,29.1482,31.3833,28.5894,96.8809
0.316442,4.75801,-0.258085,301.956,350.77,15.9009,1,8191,29.1442,31.3635,28.5894,96.8893
0.295033,4.73185,-0.283314,301.961,350.683,15.9208,2,8191,29.1593,31.3587,28.6095,96.8803
0.358949,4.69255,-0.278426,301.99,350.643,15.9356,3,8191,29.138,31.3721,28.5794,96.8923
0.318071,4.71062,-0.328056,302.022,350.721,15.9407,4,8191,29.1215,31.3389,28.5672,96.8876
0.236949,4.78274,-0.414072,302.02,350.74,15.9347,5,8191,29.1091,31.3314,28.5535,96.8953
0.179316,4.8044,-0.371665,302.116,350.741,15.932,6,8191,29.1449,31.3721,28.5882,96.8966
0.256912,4.87424,-0.361788,302.105,350.624,15.9421,7,8191,29.1467,31.3858,28.5869,96.9002
0.368626,4.94699,-0.394526,302.09,350.639,15.9631,8,8191,29.1422,31.3574,28.5883,96.9014
0.384711,4.88684,-0.395259,302.085,350.585,15.9723,9,8191,29.1247,31.3351,28.5721,96.89
0.378797,4.93279,-0.31352,302.095,350.627,15.9825,10,8191,29.1639,31.3523,28.6168,96.8972
0.452524,4.91563,-0.465757,302.075,350.477,15.9917,1,8191,29.1417,31.3461,28.5906,96.8882
0.42176,4.85055,-0.527033,302.06,350.492,15.9971,2,8191,29.0932,31.3424,28.5309,96.8882
0.204728,4.84128,-0.577269,302.085,350.57,16.0101,3,8191,29.1198,31.3412,28.5645,96.8911
0.280201,4.8822,-0.630616,302.062,350.568,16.0176,4,8191,29.1196,31.3746,28.5558,96.8917
0.184275,4.83632,-0.562518,302.036,350.487,16.02,5,8191,29.1135,31.3636,28.551,96.8917
0.20088,4.79426,-0.58102,302.028,350.672,16.03,6,8191,29.1019,31.3362,28.5433,96.8972
0.274639,4.7843,-0.519233,302.055,350.587,16.0345,7,8191,29.1325,31.335,28.5819,96.896
0.30257,4.75775,-0.438347,302.034,350.688,16.0355,8,8191,29.1751,31.3585,28.6292,96.8978
0.336715,4.78081,-0.309261,301.974,350.555,16.032,9,8191,29.1835,31.3808,28.6342,96.8919
0.323153,4.80743,-0.429705,301.995,350.722,16.0326,10,8191,29.1671,31.3734,28.6155,96.8973
0.265115,4.86445,-0.319423,301.986,350.598,16.0335,1,8191,29.1268,31.3659,28.567,96.89
0.365541,4.78694,-0.130047,301.955,350.685,16.0391,2,8191,29.1205,31.3845,28.5545,96.8931
0.434076,4.73847,-0.10091,301.982,350.738,16.0258,3,8191,29.1205,31.3884,28.5535,96.8839
0.344569,4.82352,-0.173789,302.099,350.756,16.0268,4,8191,29.1489,31.3672,28.5944,96.8917
0.338099,4.81439,-0.189958,302.093,350.828,16.0183,5,8191,29.1684,31.3449,28.6242,96.8899
0.431376,4.69655,-0.287932,302.146,350.823,16.0087,6,8191,29.1793,31.3449,28.6379,96.8821
0.30985,4.7256,-0.391622,302.16,350.641,15.9917,7,8191,29.1543,31.3686,28.6008,96.8917
0.275552,4.69058,-0.367825,302.16,350.72,16.0026,8,8191,29.1041,31.3622,28.5396,96.8905
0.343429,4.70266,-0.275854,302.174,350.598,16.0049,9,8191,29.1154,31.3387,28.5595,96.8882
0.380002,4.64105,-0.230676,302.158,350.48,16.0283,10,8191,29.1089,31.3362,28.5521,96.8937
0.351725,4.62582,-0.254404,302.111,350.444,16.0471,1,8191,29.0959,31.3659,28.5284,96.8972
0.286872,4.60914,-0.34271,302.082,350.445,16.0676,2,8191,29.1676,31.3759,28.6155,96.8919
0.277691,4.58325,-0.387245,302.085,350.406,16.0783,3,8191,29.1721,31.3536,28.6267,96.8913
0.337649,4.6081,-0.48775,302.099,350.348,16.0846,4,8191,29.135,31.3474,28.5819,96.8953
0.199556,4.54696,-0.401575,302.081,350.407,16.0845,5,8191,29.125,31.3721,28.5633,96.8911
0.189801,4.57069,-0.427438,302.057,350.502,16.0845,6,8191,29.1373,31.3536,28.5832,96.8844
0.259932,4.5631,-0.392014,302.03,350.633,16.0857,7,8191,29.1238,31.3412,28.5695,96.8941
0.292028,4.52377,-0.399344,302.021,350.5,16.0839,8,8191,29.1231,31.3622,28.5633,96.8821
0.246679,4.60057,-0.458809,302.054,350.572,16.0834,9,8191,29.1218,31.3511,28.5645,96.8856
0.330517,4.5185,-0.461782,302.106,350.584,16.0908,10,8191,29.1484,31.3746,28.5919,96.8839
0.341288,4.51269,-0.524552,302.248,350.522,16.0894,1,8191,29.1937,31.3721,28.6491,96.8929
0.565183,4.45991,-0.486975,302.206,350.594,16.0895,2,8191,29.1669,31.3672,28.6168,96.887
0.345803,4.56774,-0.898741,302.194,350.463,16.0913,3,8191,29.134,31.3672,28.5757,96.8894
0.290263,4.59377,-0.800094,302.166,350.57,16.0972,4,8191,29.1067,31.3251,28.5521,96.8984
0.552159,4.63139,-0.709831,302.223,350.339,16.0996,5,8191,29.133,31.3672,28.5745,96.8923
0.568094,4.61471,-0.784207,302.228,350.554,16.1123,6,8191,29.1362,31.3833,28.5745,96.8984
0.530668,4.68555,-0.842546,302.188,350.437,16.1041,7,8191,29.1877,31.387,28.6379,96.8876
0.33915,4.67889,-0.845939,302.132,350.414,16.1065,8,8191,29.1887,31.387,28.6392,96.8874
0.314088,4.83652,-0.883229,302.12,350.329,16.1016,9,8191,29.191,31.3882,28.6417,96.8858
0.299495,4.94654,-0.796785,302.052,350.476,16.0967,10,8191,29.1601,31.3734,28.6068,96.8858
0.3054,4.8743,-0.848696,302.001,350.375,16.0957,1,8191,29.1524,31.3746,28.5969,96.8832
0.244954,4.77507,-0.910193,301.965,350.54,16.0991,2,8191,29.1449,31.3771,28.5869,96.8846
0.282174,4.75417,-0.850372,301.934,350.443,16.0921,3,8191,29.1696,31.3858,28.6155,96.8791
0.353297,4.7375,-1.07042,301.972,350.566,16.0888,4,8191,29.1385,31.3796,28.5782,96.8905
0.295551,4.74072,-1.05569,301.94,350.616,16.0772,5,8191,29.135,31.3721,28.5757,96.8886
0.367518,4.73402,-1.01814,301.972,350.69,16.0655,6,8191,29.1226,31.3597,28.5633,96.8846
0.352097,4.76871,-1.19028,301.976,350.728,16.0544,7,8191,29.1119,31.356,28.5508,96.8864
0.499339,4.73388,-1.34919,301.976,350.754,16.0546,8,8191,29.1213,31.3734,28.5583,96.8858
0.442095,4.65042,-1.12398,301.969,350.68,16.0478,9,8191,29.1532,31.3783,28.5969,96.8874
0.409655,4.68139,-1.02509,301.971,350.713,16.044,10,8191,29.1502,31.3585,28.5981,96.8839
0.415141,4.65723,-0.980927,301.991,350.523,16.0381,1,8191,29.1308,31.3709,28.5707,96.8827
0.472779,4.67116,-1.04752,301.97,350.697,16.0408,2,8191,29.1198,31.3659,28.5583,96.8809
0.429422,4.69169,-1.10824,301.97,350.825,16.0393,3,8191,29.1255,31.3548,28.5682,96.885
0.371206,4.68283,-1.07633,301.962,350.694,16.0293,4,8191,29.1624,31.3845,28.6068,96.8801
0.302213,4.59002,-1.08647,301.96,350.741,16.0227,5,8191,29.1168,31.3659,28.5545,96.8832
0.264083,4.72002,-0.881988,302.01,350.788,16.0296,6,8191,29.1268,31.361,28.5682,96.8766
0.141726,4.99853,-0.814768,302.117,350.758,16.0198,7,8191,29.1315,31.3746,28.5707,96.8801
-0.12865,5.07622,-1.12636,302.223,350.685,16.0183,8,8191,29.133,31.3424,28.5807,96.876
-0.165863,5.20376,-1.12394,302.249,350.68,16.0149,9,8191,29.1353,31.3536,28.5807,96.8819
-0.103495,5.3282,-1.03741,302.259,350.544,16.012,10,8191,29.1524,31.3548,28.6018,96.8785
0.133115,5.42751,-0.9158,302.253,350.411,16.0071,1,8191,29.141,31.3672,28.5844,96.8779
0.0244917,5.39947,-0.691387,302.139,350.385,16.0114,2,8191,29.124,31.392,28.557,96.8766
0.00139817,5.34592,-0.655843,302.12,350.304,16.0103,3,8191,29.1479,31.387,28.5882,96.8797
-0.135723,5.4002,-0.679503,302.214,350.329,16.0078,4,8191,29.1367,31.3957,28.572,96.8826
-0.138694,5.45524,-0.704028,302.259,350.288,16.0132,5,8191,29.123,31.3721,28.5608,96.885
-0.235343,5.37352,-0.63906,302.248,350.553,16.0081,6,8191,29.1183,31.3833,28.5521,96.8797
-0.301288,5.28938,-0.67198,302.22,350.523,16.0063,7,8191,29.1482,31.3536,28.5969,96.8846
-0.305525,5.28585,-0.745507,302.232,350.574,16.0039,8,8191,29.147,31.3523,28.5956,96.8791
-0.176661,5.27413,-0.659721,302.225,350.595,15.9982,9,8191,29.2042,31.3647,28.6641,96.8797
0.0313865,5.28449,-0.673296,302.226,350.386,15.9953,10,8191,29.1806,31.361,28.6354,96.8815
-0.0889356,5.42027,-0.688864,302.181,350.423,15.9978,1,8191,29.1484,31.3647,28.5944,96.8899
-0.0213728,5.33138,-0.668115,302.174,350.375,15.9979,2,8191,29.1489,31.3721,28.5931,96.8833
-0.0455161,5.55843,-0.713381,302.314,350.499,15.9986,3,8191,29.1743,31.3597,28.628,96.8882
-0.137,5.69972,-0.818751,302.263,350.471,15.9958,4,8191,29.2199,31.3783,28.6802,96.887
-0.0786147,5.65202,-0.879728,302.284,350.285,15.9879,5,8191,29.1885,31.3313,28.6529,96.8853
-0.0677596,5.62593,-0.973232,302.303,350.454,15.9893,6,8191,29.1201,31.3622,28.5595,96.89
-0.174134,5.58432,-1.01738,302.305,350.363,15.9871,7,8191,29.1278,31.3709,28.567,96.8931
-0.139443,5.5133,-0.947867,302.286,350.328,15.9906,8,8191,29.1054,31.3734,28.5384,96.8906
-0.0329439,5.57955,-1.09633,302.276,350.341,15.9874,9,8191,29.0962,31.3573,28.5309,96.887
-0.0800208,5.66601,-1.05494,302.262,350.417,15.9961,10,8191,29.1022,31.3523,28.5396,96.887
-0.225667,5.60809,-0.989935,302.202,350.291,15.9946,1,8191,29.145,31.3424,28.5956,96.8888
-0.168387,5.72467,-0.776782,302.206,350.27,15.9994,2,8191,29.1382,31.3635,28.5819,96.8839
-0.156169,5.4848,-0.685552,302.191,350.367,16.0052,3,8191,29.1345,31.3548,28.5794,96.8858
0.0191965,5.48941,-0.859177,302.16,350.399,16.0039,4,8191,29.1594,31.3697,28.6068,96.8852
-0.0924567,5.41396,-0.788819,302.145,350.431,15.9981,5,8191,29.142,31.3721,28.5844,96.8762
-0.348869,5.52834,-0.682222,302.213,350.4,15.9866,6,8191,29.1551,31.3783,28.5994,96.8809
-0.141821,5.59085,-0.794362,302.233,350.479,15.9841,7,8191,29.1168,31.361,28.5558,96.8839
-0.68602,5.90258,-0.836707,302.258,350.467,15.9717,8,8191,29.13,31.3573,28.5732,96.8821
-0.749825,6.02242,-0.700013,302.195,350.433,15.9673,9,8191,29.1236,31.3597,28.5645,96.8832
-0.281563,5.85003,-0.978568,302.197,350.364,15.9666,10,8191,29.1409,31.3969,28.577,96.8821
-0.469239,6.08191,-0.735495,302.145,350.346,15.973,1,8191,29.1355,31.3796,28.5745,96.8852
-0.140838,5.84927,-1.0889,302.142,350.506,15.9861,2,8191,29.134,31.3573,28.5782,96.8858
0.31138,5.66989,-0.966315,302.193,350.398,15.9833,3,8191,29.1544,31.3647,28.6018,96.8876
0.201198,5.60699,-0.926534,302.244,350.452,15.9776,4,8191,29.138,31.3771,28.5782,96.8876
0.189347,5.80096,-0.893394,302.212,350.413,15.9666,5,8191,29.1482,31.3635,28.5944,96.8839
-0.213479,5.782,-1.10125,302.177,350.555,15.9747,6,8191,29.1474,31.3746,28.5906,96.8894
-0.41557,5.89897,-1.16842,302.252,350.399,15.9707,7,8191,29.1641,31.3635,28.6143,96.8852
-0.659093,5.76847,-1.08075,302.323,350.384,15.9819,8,8191,29.1718,31.3622,28.6242,96.8852
-0.819044,5.80124,-1.20585,302.314,350.373,15.9768,9,8191,29.197,31.3635,28.6554,96.8827
-1.07711,5.42653,-0.637923,302.322,350.391,15.975,10,8191,29.132,31.3374,28.5807,96.8833
-1.14623,5.5031,-1.07651,302.304,350.411,15.9719,1,8191,29.1373,31.3436,28.5857,96.8779
-1.13927,5.70597,-1.08955,302.315,350.526,15.968,2,8191,29.1253,31.3635,28.5657,96.8797
-1.01891,5.50181,-1.21487,302.295,350.428,15.9618,3,8191,29.1176,31.3647,28.5558,96.8785
-0.794873,5.48009,-1.30626,302.308,350.414,15.977,4,8191,29.0974,31.3684,28.5297,96.8779
-0.712522,5.471,-1.25148,302.155,350.328,15.9821,5,8191,29.146,31.3672,28.5906,96.8772
-0.530109,5.40611,-1.12385,302.062,350.263,15.9919,6,8191,29.1624,31.3548,28.6143,96.8766
-0.409961,5.42513,-1.1156,302.003,350.373,15.9943,7,8191,29.1206,31.3697,28.5583,96.8779
-0.292139,5.44132,-1.01347,301.973,350.417,16.0009,8,8191,29.1534,31.3796,28.5969,96.8785
-0.218164,5.37385,-0.930139,301.974,350.461,15.9877,9,8191,29.1686,31.3759,28.6168,96.8742
-0.390725,5.24434,-1.00076,302.014,350.845,15.972,10,8191,29.1492,31.3684,28.5944,96.8791
-0.279443,5.36413,-0.952596,302.007,350.826,15.9495,1,8191,29.1557,31.3659,28.6031,96.8731
-0.438033,5.4758,-0.977572,302.064,350.714,15.9302,2,8191,29.1649,31.3474,28.6193,96.8779
-0.444869,5.42621,-1.00409,302.005,350.759,15.922,3,8191,29.1136,31.3498,28.5545,96.8779
-0.396209,5.30584,-0.982817,302.003,350.725,15.912,4,8191,29.1629,31.3622,28.613,96.8809
-0.376281,5.19145,-0.995614,302.03,350.676,15.8986,5,8191,29.1417,31.3659,28.5857,96.8815
-0.278555,5.12819,-1.00368,302.104,350.796,15.8957,6,8191,29.1223,31.3744,28.5593,96.887
-0.293132,5.08134,-1.01481,302.079,350.831,15.8882,7,8191,29.1178,31.3511,28.5595,96.8809
-0.376717,5.15736,-0.983977,302.042,350.918,15.8923,8,8191,29.1634,31.3746,28.6106,96.8852
-0.185878,5.39417,-1.06002,302.153,350.607,15.8957,9,8191,29.2037,31.3821,28.6591,96.8835
-0.127969,5.49994,-1.04277,302.273,350.596,15.9128,10,8191,29.1922,31.3697,28.6479,96.8858
-0.133966,5.55893,-1.00087,302.237,350.529,15.9176,1,8191,29.1885,31.3659,28.6442,96.8852
-0.152654,5.6136,-1.10364,302.252,350.598,15.9051,2,8191,29.1485,31.3498,28.5981,96.8888
-0.104761,5.51808,-1.10852,302.258,350.521,15.911,3,8191,29.1527,31.3659,28.5994,96.8888
-0.104805,5.54107,-1.20565,302.303,350.495,15.9293,4,8191,29.1693,31.3796,28.6168,96.8894
-0.194913,5.43534,-1.23516,302.266,350.342,15.9368,5,8191,29.1484,31.3746,28.5919,96.8817
-0.182007,5.42105,-1.23642,302.287,350.445,15.9487,6,8191,29.1196,31.3746,28.5558,96.8829
0.00449071,5.56498,-1.17416,302.325,350.331,15.9578,7,8191,29.1333,31.3684,28.5745,96.8864
-0.0727562,5.59699,-1.11756,302.268,350.348,15.9605,8,8191,29.1313,31.3734,28.5707,96.8811
-0.137917,5.6746,-1.09522,302.226,350.317,15.965,9,8191,29.1148,31.361,28.5533,96.8815
-0.255997,5.59376,-1.20502,302.226,350.282,15.9851,10,8191,29.1243,31.3387,28.5707,96.8815
-0.0989115,5.31192,-1.2288,302.245,350.343,15.9812,1,8191,29.1385,31.3697,28.5807,96.8809
-0.103636,5.51133,-1.21185,302.209,350.337,15.983,2,8191,29.0992,31.3672,28.5321,96.8809
0.112303,5.59196,-1.21789,302.21,350.372,15.988,3,8191,29.1173,31.3783,28.5521,96.8833
0.0241332,5.65739,-1.3156,302.194,350.391,15.9924,4,8191,29.1166,31.3746,28.5521,96.8815
0.0535541,5.7284,-1.14872,302.08,350.286,15.9803,5,8191,29.1347,31.3858,28.572,96.8833
-0.00753122,5.66863,-1.26906,302.165,350.548,15.9924,6,8191,29.1307,31.3957,28.5645,96.8791
0.100675,5.53041,-1.2938,302.227,350.47,15.9852,7,8191,29.1606,31.3759,28.6068,96.8815
-0.0227604,5.4878,-1.17079,302.112,350.631,15.9905,8,8191,29.1656,31.3659,28.6155,96.8766
-0.179081,5.53832,-1.19362,302.055,350.589,15.9768,9,8191,29.1843,31.3796,28.6354,96.8738
-0.197963,5.41466,-1.19659,302.043,350.551,15.9677,10,8191,29.2084,31.3659,28.669,96.8839
-0.198982,5.37629,-1.11597,302.015,350.327,15.9638,1,8191,29.1713,31.3855,28.6178,96.8815
-0.162532,5.18872,-1.17596,302.005,350.504,15.9666,2,8191,29.1425,31.3697,28.5857,96.8731
-0.0854384,5.26776,-1.20569,302.133,350.464,15.96,3,8191,29.1621,31.3585,28.613,96.8797
-0.00888709,5.21013,-1.33135,302.145,350.584,15.9632,4,8191,29.1474,31.3845,28.5882,96.8785
-0.025637,5.18214,-1.73452,302.201,350.388,15.9603,5,8191,29.1838,31.4029,28.629,96.8756
0.024412,5.16711,-1.6188,302.186,350.527,15.9648,6,8191,29.1564,31.3994,28.5956,96.8779
0.125951,5.19538,-1.72084,302.311,350.6,15.959,7,8191,29.1556,31.3759,28.6006,96.8821
0.0773057,5.09598,-1.76595,302.366,350.586,15.9555,8,8191,29.1554,31.3905,28.5966,96.8785
0.137273,5.09986,-1.75175,302.341,350.564,15.9449,9,8191,29.1382,31.3783,28.5782,96.8779
0.0970347,5.14313,-1.76617,302.318,350.636,15.942,10,8191,29.1479,31.3821,28.5894,96.8766
0.041283,5.09873,-1.88316,302.3,350.363,15.9601,1,8191,29.1604,31.3746,28.6068,96.8791
0.113578,5.26353,-1.53662,302.28,350.257,15.9756,2,8191,29.1547,31.356,28.6043,96.8797
0.136406,5.1732,-1.39764,302.286,350.106,15.9934,3,8191,29.1318,31.3511,28.577,96.8738
-0.20572,5.2753,-1.38875,302.283,350.37,16.0099,4,8191,29.1325,31.3806,28.5705,96.876
-0.56268,5.15789,-1.35107,302.303,350.196,16.008,5,8191,29.1691,31.3783,28.6168,96.8744
-0.913519,5.5101,-1.51809,302.208,350.336,16.0147,6,8191,29.1616,31.3907,28.6043,96.8731
-0.639296,5.50937,-1.47284,302.155,350.32,16.0129,7,8191,29.1564,31.3608,28.6053,96.875
-0.47137,5.31605,-1.5525,302.176,350.337,16.0159,8,8191,29.1554,31.3895,28.5969,96.8785
-0.263534,5.24494,-1.57853,302.209,350.323,16.012,9,8191,29.1576,31.3967,28.5979,96.8689
-0.0282102,5.73931,-1.31709,302.223,350.42,16.0181,10,8191,29.1559,31.3979,28.5954,96.8725
0.0512507,6.08991,-1.29629,302.493,350.488,15.9995,1,8191,29.1952,31.4044,28.6429,96.8707
-0.747054,5.62337,-1.15724,302.623,350.424,15.99,2,8191,29.1502,31.3595,28.5979,96.8671
-0.673646,5.76873,-0.977191,302.695,350.532,15.9935,3,8191,29.133,31.3781,28.5717,96.8738
-0.565459,6.1489,-0.772401,302.386,350.395,15.9852,4,8191,29.1213,31.3744,28.558,96.8725
-0.949635,6.27394,-0.951375,302.15,350.195,16.012,5,8191,29.134,31.3682,28.5755,96.8701
-0.937421,6.17008,-1.02338,302.171,349.666,16.0313,6,8191,29.1696,31.3858,28.6155,96.8701
-0.784089,6.23589,-1.12985,302.264,349.506,16.0704,7,8191,29.1447,31.3858,28.5844,96.8731
-0.912944,6.11665,-0.779253,302.522,350.022,16.0745,8,8191,29.1347,31.3709,28.5757,96.8713
-0.807851,5.86214,-1.00637,302.505,350.377,16.0468,9,8191,29.1186,31.3756,28.5543,96.8683
-0.644629,6.00175,-1.27441,302.553,350.53,16.0333,10,8191,29.1469,31.3721,28.5906,96.8772
-0.471806,5.86437,-1.33412,302.221,350.138,16.0311,1,8191,29.1766,31.361,28.6305,96.873
-0.392092,5.90237,-1.15995,302.143,350.076,16.0329,2,8191,29.1439,31.393,28.5817,96.8791
-0.588686,5.62368,-0.705933,302.659,350.257,16.0264,3,8191,29.1193,31.4091,28.5468,96.8768
-1.01603,5.95359,-0.419104,302.784,350.47,16.0058,4,8191,29.1198,31.3719,28.5568,96.8744
-0.0120663,5.58782,-0.814325,302.847,350.525,15.988,5,8191,29.1382,31.3942,28.5742,96.8811
0.0777638,5.27835,-0.94034,302.424,350.412,15.9978,6,8191,29.1457,31.3917,28.5842,96.8782
0.104128,5.07954,-0.570055,302.59,349.724,16.0235,7,8191,29.128,31.388,28.563,96.8792
-0.122942,4.94834,-0.354978,302.636,349.375,16.0773,8,8191,29.1594,31.3548,28.6106,96.8798
-0.261387,4.736,-0.731908,302.679,349.567,16.0928,9,8191,29.187,31.3694,28.6414,96.8841
-0.473366,4.837,-0.524068,302.674,349.637,16.1027,10,8191,29.2039,31.3932,28.6566,96.8853
-0.843075,5.08573,-1.0331,302.762,349.72,16.1046,1,8191,29.2221,31.3756,28.6837,96.8841
-0.940609,5.41805,-1.41026,302.846,349.715,16.115,2,8191,29.19,31.3793,28.6427,96.8853
-1.3831,6.23608,-0.630086,302.958,349.483,16.1191,3,8191,29.193,31.3793,28.6464,96.8859
-1.23314,5.93801,-0.286025,303.005,349.417,16.1292,4,8191,29.1778,31.3721,28.6292,96.8805
-1.20836,5.75543,-0.582393,303.025,349.412,16.1414,5,8191,29.1502,31.4041,28.5867,96.8853
-1.20441,5.45787,-0.638371,302.843,349.182,16.1647,6,8191,29.1435,31.3855,28.5829,96.8872
-1.27991,6.32096,-0.375727,303.032,349.028,16.1937,7,8191,29.1474,31.3756,28.5904,96.8835
-1.2322,6.11483,-0.543037,303.18,348.993,16.2105,8,8191,29.1793,31.4054,28.6228,96.8811
-1.11456,6.16412,-0.860414,302.836,349.09,16.2196,9,8191,29.2012,31.3954,28.6526,96.8817
-1.02936,6.11522,-0.93225,302.72,349.024,16.226,10,8191,29.1875,31.3957,28.6354,96.8817
-1.11746,6.18395,-0.821861,302.492,348.673,16.2633,1,8191,29.1606,31.3917,28.6028,96.8786
-0.757346,6.28247,-1.08004,302.419,348.623,16.2947,2,8191,29.1688,31.3979,28.6116,96.8762
-0.736735,6.37422,-1.19483,302.321,349.16,16.2892,3,8191,29.1459,31.4177,28.578,96.8798
-0.76482,6.28528,-1.1098,302.277,349.756,16.2533,4,8191,29.133,31.3721,28.5732,96.8762
-0.753964,6.36709,-1.07043,302.28,350.007,16.2025,5,8191,29.1524,31.3746,28.5969,96.875
-0.705848,6.23495,-1.06426,302.286,350.259,16.1734,6,8191,29.1288,31.356,28.572,96.8709
-0.665137,6.13199,-1.10937,302.301,350.234,16.14,7,8191,29.1337,31.3967,28.568,96.8701
-0.629705,6.07185,-1.25069,302.315,350.358,16.1207,8,8191,29.1527,31.362,28.6004,96.8701
-0.565794,6.02916,-1.20345,302.314,350.36,16.0975,9,8191,29.1283,31.3793,28.5655,96.8648
-0.606412,6.03155,-1.21626,302.336,350.242,16.0771,10,8191,29.1181,31.3682,28.5556,96.8695
-0.799938,6.15885,-1.25136,302.355,350.28,16.0725,1,8191,29.1206,31.3707,28.558,96.8719
-1.01372,6.13721,-0.953733,302.348,350.274,16.0641,2,8191,29.1223,31.3793,28.558,96.8677
-0.913449,6.25129,-0.999846,302.345,350.306,16.057,3,8191,29.082,31.3907,28.5048,96.8701
-0.786849,6.19544,-0.960523,302.362,350.265,16.0578,4,8191,29.0822,31.3632,28.512,96.8636
-0.784064,6.03692,-0.710095,302.34,350.182,16.0501,5,8191,29.1298,31.362,28.5717,96.8648
-0.965715,6.10031,-0.449229,302.356,350.267,16.0531,6,8191,29.1348,31.3461,28.5819,96.8695
-0.951283,6.09217,-0.539417,302.365,350.192,16.0547,7,8191,29.1263,31.3645,28.5668,96.8666
-1.00697,6.12908,-0.581621,302.355,350.283,16.0549,8,8191,29.1233,31.3893,28.5568,96.8713
-0.964035,6.04085,-0.609604,302.304,350.16,16.0507,9,8191,29.1472,31.4041,28.5829,96.8666
-0.965948,6.0135,-0.673333,302.3,350.234,16.0573,10,8191,29.1666,31.3759,28.6143,96.8738
-1.10434,6.03524,-0.770517,302.297,350.225,16.0523,1,8191,29.1524,31.3756,28.5966,96.8725
-0.979783,6.13692,-0.912017,302.291,350.239,16.0521,2,8191,29.1295,31.3806,28.5668,96.8697
-1.02251,5.97213,-0.905039,302.295,350.181,16.0612,3,8191,29.1437,31.3967,28.5804,96.8725
-0.960211,5.93422,-1.03309,302.304,350.245,16.0611,4,8191,29.1567,31.3669,28.6041,96.8731
-1.14613,5.89297,-1.00332,302.307,350.131,16.0507,5,8191,29.2017,31.3831,28.6564,96.8715
-1.27015,5.93668,-0.820778,302.315,350.395,16.0546,6,8191,29.1716,31.3868,28.6178,96.8756
-1.44238,6.15696,-0.947752,302.324,350.284,16.0441,7,8191,29.1825,31.3907,28.6305,96.8703
-1.54921,6.17662,-1.04268,302.321,350.279,16.0414,8,8191,29.1828,31.388,28.6315,96.8738
-1.55012,6.02115,-1.00546,302.296,350.299,16.0417,9,8191,29.1721,31.3793,28.6203,96.8792
-1.34932,5.87532,-1.16126,302.32,350.318,16.0379,10,8191,29.1701,31.3546,28.624,96.8689
-1.45597,6.04048,-1.23565,302.285,350.246,16.0307,1,8191,29.1644,31.3707,28.6128,96.878
-1.42109,5.80559,-1.33628,302.312,350.378,16.039,2,8191,29.1499,31.3632,28.5966,96.8786
-1.30374,5.81424,-1.15741,302.324,350.368,16.0306,3,8191,29.1437,31.3719,28.5867,96.8721
-1.56118,5.79537,-1.29145,302.3,350.307,16.0347,4,8191,29.1594,31.4004,28.5991,96.8725
-1.67009,5.70327,-1.32021,302.305,350.164,16.0276,5,8191,29.1395,31.3855,28.578,96.8738
-1.86719,5.71052,-1.04127,302.299,350.332,16.0335,6,8191,29.1079,31.3818,28.5394,96.8768
-1.7332,5.61709,-1.06156,302.286,350.293,16.0321,7,8191,29.1016,31.3905,28.5294,96.875
-1.82677,5.65345,-1.21059,302.264,350.43,16.037,8,8191,29.1387,31.3818,28.578,96.8774
-1.80738,5.72449,-1.29593,302.265,350.335,16.0373,9,8191,29.1761,31.3783,28.6255,96.8731
